FxFR,signal,longslipRL,vx,sideslipRL,slip,sideslipRR,roll,FxFL,FyRL,steeringangel,ax,RR,gas,FyFR,FyRR,longslipFR,FR,RL,FxRR,slip1,y,sideslipFR,rollrate,x,sideslipFL,FxRL,ay,az,yawrate,vy,pitchrate,longslipRR,longslipFL,FyFL,yaw,signal,pitch,brake,FL
-2485.6122628792887,0.0,0.015834627439655,11.377320769131057,0.0018286394395928,-3.100831393330311e-10,-0.0018286392649633,-1.6387622211151486e-08,-2485.6122551643743,-150.64624359309371,0.0,-0.0002415134572477,34.917382841355106,1.2300406180764292,194.22553301505263,150.64622291658637,-0.0158494738958614,33.828262900883935,34.917382828726986,2509.6050994870816,6.283185306869503,-131.4451394277,-0.0023818521407502,-5.177468598334778e-10,11035.553503331505,0.0023818527822033,2509.6050960042107,-3.053528930843215e-08,1.40291951409205e-06,-2.6684969168352e-09,-2.470834621065775e-09,-1.6434613932131081e-07,0.0158346281710328,-0.015849475536113,-194.22556606927185,0.017170283328163,0.0,-0.0058328789708793,0.5,33.82826285727193
-2485.612268899953,0.0,0.0158346299469321,11.377318356188026,0.0018286393830807,-3.102371797658729e-10,-0.0018286392088196,-1.6392793656926176e-08,-2485.6122611930195,-150.64624128115668,0.0,-0.000241002422078,34.917375522393925,1.2300407856267872,194.22552994440477,150.6462206169253,-0.015849474263889,33.82825571358816,34.91737550969092,2509.6055040985484,6.283185306869349,-131.4431859725106,-0.0023818521488794,-5.166521620014383e-10,11035.66726169027,0.0023818527900493,2509.60550060592,-3.052585643762139e-08,1.399951382172764e-06,-2.667701132059136e-09,-2.472234000196517e-09,-1.6399837085329694e-07,0.0158346306804254,-0.0158494759024696,-194.22556299519536,0.0171702833014824,0.0,-0.0058328806124274,0.5,33.82825567002952
-2485.6122749077435,0.0,0.0158346324489049,11.377315948350718,0.001828639326688,-3.1039088591156473e-10,-0.0018286391527947,-1.6397954169194624e-08,-2485.612267209027,-150.64623897411633,0.0,-0.0002404924672201,34.917368218919385,1.2300409528226015,194.2255268802592,150.64621832213643,-0.0158494746311349,33.8282485415006,34.917368206141695,2509.605907854036,6.283185306869195,-131.4412325177381,-0.0023818521569914,-5.155598851890947e-10,11035.78102002494,0.0023818527978783,2509.605904351636,-3.051642422933605e-08,1.396989473098532e-06,-2.666906838035307e-09,-2.473630461181166e-09,-1.6365133751663e-07,0.015834633184508,-0.0158494762680508,-194.22555992762452,0.0171702832748098,0.0,-0.0058328822505018,0.5,33.82824849799514
-2485.6122809030526,0.0,0.0158346349455817,11.377313545608333,0.0018286392704146,-3.1054426752803354e-10,-0.0018286390968883,-1.6403103770708887e-08,-2485.6122732122426,-150.64623667196193,0.0,-0.0002399835907311,34.917360930898795,1.23004111966461,194.2255238226128,150.6462160322108,-0.0158494749976061,33.828241384588914,34.91736091804652,2509.6063107551727,6.283185306869042,-131.43927906338146,-0.0023818521650861,-5.144697893635084e-10,11035.894778335563,0.002381852805691,2509.606307243009,-3.0507034488622795e-08,1.3940338578829463e-06,-2.66611430561228e-09,-2.475023804981086e-09,-1.633050378650429e-07,0.0158346356832927,-0.0158494766328578,-194.2255568665439,0.0171702832481451,0.0,-0.0058328838851099,0.5,33.82824134113664
-2485.6122868855145,0.0,0.015834637436975,11.377311147950095,0.0018286392142604,-3.10697319736135e-10,-0.0018286390411002,-1.6408242484245442e-08,-2485.612279202899,-150.64623437468634,0.0,-0.0002394757901475,34.917353658299376,1.2300412861535477,194.2255207714242,150.64621374713536,-0.015849475363299,33.8282342428212,34.917353645372735,2509.6067128037525,6.283185306868889,-131.43732560943994,-0.0023818521731635,-5.133820791042975e-10,11036.00853662219,0.0023818528134871,2509.6067092819626,-3.0497698570206145e-08,1.3910845103198763e-06,-2.6653234935356587e-09,-2.476414214110396e-09,-1.6295947035829913e-07,0.0158346381767873,-0.0158494769968942,-194.22555381195735,0.0171702832214883,0.0,-0.0058328855162591,0.5,33.828234199421864
-2485.612292855495,0.0,0.0158346399230966,11.377308755365268,0.0018286391582249,-3.108500547333191e-10,-0.0018286389854301,-1.6413370333812635e-08,-2485.61228518078,-150.6462320822778,0.0,-0.000238969063262,34.91734640108862,1.2300414522901937,194.22551772669817,150.64621146690126,-0.0158494757282186,33.82822711616535,34.91734638808776,2509.607114001697,6.283185306868736,-131.43537215591266,-0.0023818521812237,-5.122967529033276e-10,11036.122294884872,0.0023818528212664,2509.607110470141,-3.0488297890480834e-08,1.388141330768348e-06,-2.6645343693418462e-09,-2.4778018138463475e-09,-1.6261463321721074e-07,0.0158346406650059,-0.0158494773601561,-194.22555076382545,0.0171702831948394,0.0,-0.0058328871439566,0.5,33.82822707281895
-2485.6122988127167,0.0,0.015834642403955,11.37730636784311,0.001828639102308,-3.110024700799603e-10,-0.0018286389298778,-1.6418487342450022e-08,-2485.612291146073,-150.6462297947259,0.0,-0.0002384634076699,34.91733915923397,1.2300416180752751,194.22551468842488,150.64620919149792,-0.0158494760923655,33.82822000458938,34.91733914615899,2509.607514350783,6.283185306868584,-131.43341870279878,-0.0023818521892672,-5.112136355871753e-10,11036.23605312366,0.0023818528290293,2509.6075108094806,-3.0478986926657876e-08,1.38520445234944e-06,-2.663746831990013e-09,-2.479186493855537e-09,-1.6227052527229108e-07,0.0158346431479592,-0.0158494777226518,-194.2255477221494,0.0171702831681984,0.0,-0.0058328887682097,0.5,33.82821996129577
-2485.612304757435,0.0,0.0158346448795645,11.377303985372926,0.0018286390465094,-3.111545608969165e-10,-0.0018286388744431,-1.6423593532233094e-08,-2485.612297098721,-150.6462275120206,0.0,-0.0002379588212883,34.91733193270293,1.230041783509534,194.22551165658157,150.646206920916,-0.0158494764557402,33.82821290806154,34.91733191955404,2509.607913852637,6.283185306868432,-131.43146525009726,-0.0023818521972932,-5.101327815812343e-10,11036.349811338603,0.0023818528367758,2509.607910301752,-3.0469705212407973e-08,1.3822737171839278e-06,-2.662961131329784e-09,-2.4805681838933733e-09,-1.6192714468049146e-07,0.0158346456256574,-0.0158494780843784,-194.2255446869142,0.0171702831415652,0.0,-0.0058328903890258,0.5,33.82821286482058
-2485.6123106894947,0.0,0.0158346473499348,11.377301607944029,0.0018286389908288,-3.1130633450262027e-10,-0.0018286388191256,-1.6428688926087076e-08,-2485.6123030388217,-150.64622523415238,0.0,-0.0002374553017104,34.9173247214631,1.2300419485937104,194.2255086311532,150.64620465514318,-0.0158494768183456,33.82820582654988,34.91732470824046,2509.608312509256,6.28318530686828,-131.42951179780746,-0.0023818522053023,-5.090542254853371e-10,11036.463569529757,0.0023818528445058,2509.6083089487065,-3.0460422015439185e-08,1.3793492204959968e-06,-2.6621770134073382e-09,-2.4819469817567987e-09,-1.6158449005809484e-07,0.0158346480981123,-0.0158494784453395,-194.225541658106,0.0171702831149399,0.0,-0.005832892006412,0.5,33.82820578336146
-2485.6123166091447,0.0,0.015834649815077,11.377299235545763,0.0018286389352661,-3.1145777869938253e-10,-0.0018286387639252,-1.6433773546849084e-08,-2485.612308966399,-150.64622296110966,0.0,-0.0002369528468836,34.9173175254822,1.2300421133285313,194.22550561214297,150.6462023941716,-0.0158494771801838,33.82819876002267,34.91731751218592,2509.6087103223194,6.283185306868129,-131.42755834592842,-0.0023818522132945,-5.07977936640782e-10,11036.577327697163,0.0023818528522195,2509.608706752106,-3.045116871314156e-08,1.3764309112018711e-06,-2.661394556895094e-09,-2.483322880601577e-09,-1.6124255988863905e-07,0.0158346505653347,-0.015849478805537,-194.22553863571267,0.0171702830883224,0.0,-0.0058328936203757,0.5,33.828198716886696
-2485.6123225161923,0.0,0.0158346522750014,11.377296868167486,0.0018286388798208,-3.116088983661208e-10,-0.0018286387088415,-1.643884741700008e-08,-2485.612314881396,-150.6462206928816,0.0,-0.0002364514543507,34.917310344727866,1.2300422777147786,194.22550259951984,150.6462001379913,-0.0158494775412555,33.82819170844827,34.917310331358145,2509.609107293581,6.283185306867978,-131.42560489445924,-0.0023818522212697,-5.069038686856268e-10,11036.691085840885,0.0023818528599164,2509.6091037137912,-3.0441835507207385e-08,1.3735187417781151e-06,-2.6606134389382686e-09,-2.4846957529012283e-09,-1.6090135254915406e-07,0.0158346530273336,-0.0158494791649685,-194.2255356197069,0.0171702830617128,0.0,-0.0058328952309241,0.5,33.8281916653647
-2485.612328410835,0.0,0.0158346547297214,11.377294505798597,0.0018286388244929,-3.1175970326079124e-10,-0.0018286386538744,-1.644391055853987e-08,-2485.6123207839505,-150.64621842945937,0.0,-0.0002359511219101,34.91730317916803,1.2300424417531426,194.22549959326415,150.64619788659073,-0.0158494779015621,33.82818467179509,34.917303165725016,2509.60950342499,6.283185306867827,-131.4236514433991,-0.0023818522292276,-5.058319984613224e-10,11036.804843960956,0.0023818528675974,2509.609499835588,-3.0432654478632584e-08,1.3706127159843905e-06,-2.659834209241682e-09,-2.486065808486232e-09,-1.6056086655970666e-07,0.0158346554841254,-0.0158494795236425,-194.2255326100965,0.017170283035111,0.0,-0.0058328968380643,0.5,33.82818462876367
-2485.612334292917,0.0,0.0158346571792452,11.377292148428491,0.0018286387692821,-3.1191018606473655e-10,-0.0018286385990236,-1.6448962993644833e-08,-2485.612326673932,-150.646216170833,0.0,-0.0002354518473148,34.91729602877048,1.2300426054443847,194.22549659338088,150.6461956399614,-0.0158494782611067,33.82817765003148,34.91729601525431,2509.6098987180994,6.283185306867676,-131.42169799274714,-0.0023818522371692,-5.04762364873344e-10,11036.918602057438,0.0023818528752618,2509.6098951191693,-3.042341530369577e-08,1.367712844062397e-06,-2.659056539419807e-09,-2.4874328671593763e-09,-1.6022110051068276e-07,0.0158346579357165,-0.0158494798815541,-194.22552960685343,0.0171702830085169,0.0,-0.0058328984418037,0.5,33.82817760705225
-2485.612340162683,0.0,0.0158346596235855,11.377289796046604,0.0018286387141881,-3.1206035653592006e-10,-0.0018286385442888,-1.6454004745052054e-08,-2485.612332551644,-150.64621391699336,0.0,-0.0002349536284913,34.9172888935032,1.2300427687892428,194.22549359983972,150.6461933980895,-0.0158494786198893,33.82817064312606,34.91728887991401,2509.6102931748774,6.283185306867526,-131.41974454250249,-0.0023818522450933,-5.03695032053501e-10,11037.03236013038,0.0023818528829102,2509.610289566354,-3.041424698891435e-08,1.3648191270469473e-06,-2.6582807397829077e-09,-2.4887971102097102e-09,-1.5988205270518559e-07,0.0158346603821192,-0.0158494802387107,-194.22552660998025,0.0171702829819306,0.0,-0.0058329000421493,0.5,33.82817060019877
-2485.612346019972,0.0,0.015834662062752,11.377287448642386,0.0018286386592106,-3.122102073556845e-10,-0.0018286384896699,-1.6459035836094585e-08,-2485.612338416699,-150.64621166792855,0.0,-0.0002344564629505,34.91728177333412,1.2300429317884467,194.22549061264203,150.6461911609681,-0.0158494789779127,33.82816365104732,34.91728175967212,2509.6106867969024,6.283185306867376,-131.4177910926643,-0.002381852253001,-5.026300410082045e-10,11037.14611817983,0.0023818528905422,2509.6106831788998,-3.040505660886355e-08,1.361931530759393e-06,-2.6575064921747444e-09,-2.490158471067656e-09,-1.5954372177061926e-07,0.0158346628233437,-0.0158494805951079,-194.2255236194404,0.017170282955352,0.0,-0.0058329016391084,0.5,33.82816360817197
-2485.61235186489,0.0,0.015834664496758,11.377285106205315,0.0018286386043495,-3.1235974340296213e-10,-0.0018286384351665,-1.6464056289501014e-08,-2485.612344269489,-150.64620942362885,0.0,-0.0002339603486289,34.91727466823142,1.2300430944426906,194.22548763176752,150.64618892858562,-0.0158494793351763,33.828156673764035,34.91727465449675,2509.6110795860754,6.283185306867226,-131.41583764323164,-0.0023818522608917,-5.01567304894865e-10,11037.259876205835,0.0023818528981579,2509.611075958601,-3.0395894940088214e-08,1.3590499799649022e-06,-2.656733965616851e-09,-2.491516904669853e-09,-1.592061060279498e-07,0.0158346652594023,-0.0158494809507515,-194.22552063523617,0.0171702829287812,0.0,-0.0058329032326882,0.5,33.82815663094045
-2485.612357697433,0.0,0.0158346669256109,11.377282768724893,0.0018286385496044,-3.1250896467765116e-10,-0.0018286383807784,-1.6469066128344316e-08,-2485.6123501098978,-150.6462071840852,0.0,-0.0002334652832461,34.917267578163184,1.230043256752764,194.22548465720436,150.64618670093327,-0.0158494796916841,33.8281497112448,34.91726756435598,2509.611471544169,6.283185306867077,-131.41388419420372,-0.0023818522687657,-5.005068901129626e-10,11037.373634208452,0.0023818529057577,2509.6114679071607,-3.0386785742996245e-08,1.3561745890172112e-06,-2.6559630758661443e-09,-2.4928725558528333e-09,-1.58869204130083e-07,0.0158346676903055,-0.0158494813056426,-194.22551765735395,0.0171702829022181,0.0,-0.0058329048228957,0.5,33.82814966847287
-2485.612363517757,0.0,0.0158346693493254,11.377280436190633,0.0018286384949752,-3.1265787605869087e-10,-0.0018286383265053,-1.6474065375319707e-08,-2485.6123559379744,-150.64620494928548,0.0,-0.0002329712646888,34.917260503097665,1.2300434187193234,194.22548168894224,150.64618447800132,-0.0158494800474383,33.828142763458416,34.917260489218094,2509.6118626728185,6.283185306866929,-131.41193074557978,-0.002381852276623,-4.994487060343966e-10,11037.48739218772,0.002381852913341,2509.6118590264296,-3.0377652001617374e-08,1.353305246690741e-06,-2.655193870714958e-09,-2.494225371048285e-09,-1.585330143987228e-07,0.0158346701160648,-0.0158494816597813,-194.22551468576705,0.0171702828756627,0.0,-0.0058329064097381,0.5,33.82814272073811
-2485.612369325634,0.0,0.0158346717679088,11.377278108592078,0.0018286384404615,-3.12806465348381e-10,-0.0018286382723471,-1.647905405304979e-08,-2485.6123617536664,-150.64620271922126,0.0,-0.0002324782905351,34.917253443003105,1.2300435803431833,194.22547872696268,150.64618225977816,-0.0158494804024363,33.82813583037384,34.917253429051286,2509.612252973905,6.28318530686678,-131.40997729735884,-0.0023818522844637,-4.983927957728633e-10,11037.601150143695,0.0023818529209083,2509.612249318006,-3.0368577823626435e-08,1.3504419228961137e-06,-2.6544262994029427e-09,-2.495575329175778e-09,-1.581975354727646e-07,0.0158346725366901,-0.0158494820131689,-194.22551172047312,0.017170282849115,0.0,-0.0058329079932225,0.5,33.82813578770497
-2485.612375121321,0.0,0.0158346741813747,11.3772757859188,0.0018286383860632,-3.1295474474422286e-10,-0.0018286382183035,-1.6484032183748026e-08,-2485.612367557232,-150.64620049388083,0.0,-0.0002319863588403,34.91724639784787,1.2300437416249916,194.2254757712584,150.64618004625623,-0.015849480756684,33.82812891195987,34.91724638382399,2509.612642449109,6.283185306866631,-131.4080238495401,-0.0023818522922877,-4.973390826503704e-10,11037.714908076425,0.0023818529284595,2509.61263878381,-3.0359502573010975e-08,1.3475847237077447e-06,-2.653660191021225e-09,-2.496922333884213e-09,-1.5786276577767292e-07,0.0158346749521918,-0.015849482365811,-194.2255087614577,0.017170282822575,0.0,-0.0058329095733561,0.5,33.82812886934234
-2485.6123809047667,0.0,0.0158346765897324,11.377273468160372,0.0018286383317799,-3.1310270936707775e-10,-0.0018286381643743,-1.6488999788897403e-08,-2485.612373348437,-150.64619827325524,0.0,-0.0002314954672665,34.91723936760035,1.2300439025654908,194.22547282181372,150.64617783742463,-0.0158494811101826,33.8281220081855,34.91723935350457,2509.613031100148,6.283185306866484,-131.40607040212262,-0.0023818523000951,-4.962874430652587e-10,11037.82866598596,0.0023818529359946,2509.613027425456,-3.0350418822875546e-08,1.344733541759957e-06,-2.652895625262352e-09,-2.498266596245427e-09,-1.575287038121141e-07,0.0158346773625815,-0.0158494827177052,-194.22550580869984,0.0171702827960426,0.0,-0.0058329111501458,0.5,33.82812196561924
-2485.6123866759203,0.0,0.0158346789929928,11.37727115530641,0.0018286382776115,-3.132503445797155e-10,-0.0018286381105591,-1.649395688941654e-08,-2485.612379127346,-150.64619605733498,0.0,-0.0002310056134763,34.91723235222904,1.230044063165434,194.2254698786044,150.64617563327346,-0.0158494814629299,33.82811511901989,34.91723233806149,2509.61341892884,6.283185306866336,-131.40411695510574,-0.0023818523078858,-4.952379850098032e-10,11037.942423872348,0.002381852943514,2509.6134152447885,-3.0341399980349407e-08,1.3418883833500577e-06,-2.652132719958062e-09,-2.499607799598221e-09,-1.5719534807339256e-07,0.0158346797678697,-0.0158494830688535,-194.2255028621993,0.0171702827695178,0.0,-0.0058329127235988,0.5,33.82811507650472
-2485.612392434976,0.0,0.0158346813911685,11.377268847346542,0.0018286382235577,-3.1339767721677725e-10,-0.0018286380568578,-1.6498903507729697e-08,-2485.61238489408,-150.6461938461106,0.0,-0.0002305167954851,34.917225351702506,1.230044223425515,194.22546694163208,150.64617343379234,-0.0158494818149324,33.82810824443199,34.91722533746335,2509.613805936923,6.283185306866189,-131.4021635084885,-0.00238185231566,-4.941907523430718e-10,11038.05618173564,0.0023818529510172,2509.6138022434875,-3.033233669889166e-08,1.3390492348598957e-06,-2.651371349648308e-09,-2.500946241199977e-09,-1.5686269710357046e-07,0.0158346821680686,-0.0158494834192568,-194.2254999219428,0.0171702827430007,0.0,-0.0058329142937221,0.5,33.8281082019679
-2485.6123981817814,0.0,0.0158346837842668,11.377266544270428,0.0018286381696183,-3.1354468776199026e-10,-0.0018286380032702,-1.6503839665733372e-08,-2485.612390648616,-150.646191639571,0.0,-0.0002300290110172,34.917218365989335,1.230044383346454,194.2254640108792,150.64617123897108,-0.0158494821661899,33.828101384391026,34.91721835167869,2509.614192126074,6.2831853068660415,-131.40021006227008,-0.0023818523234179,-4.931457309147547e-10,11038.169939575882,0.0023818529585045,2509.614188423252,-3.0323315096737566e-08,1.3362160808092215e-06,-2.6506115344975772e-09,-2.502281858252177e-09,-1.565307494857981e-07,0.0158346845631873,-0.0158494837689191,-194.22549698791,0.0171702827164911,0.0,-0.0058329158605228,0.5,33.82810134197792
-2485.612403916413,0.0,0.0158346861723017,11.377264246067735,0.001828638115793,-3.1369140548953607e-10,-0.0018286379497958,-1.6508765386471134e-08,-2485.612396391034,-150.6461894377064,0.0,-0.0002295422578897,34.917211395058224,1.2300445429289597,194.2254610863189,150.64616904879975,-0.0158494825167004,33.82809453886642,34.917211380676285,2509.6145774980023,6.283185306865895,-131.3982566164496,-0.0023818523311588,-4.921030679432642e-10,11038.283697393126,0.0023818529659761,2509.614573785937,-3.031440615274967e-08,1.3333889078527607e-06,-2.6498537014050757e-09,-2.503614674840998e-09,-1.5619950358791853e-07,0.015834686953237,-0.0158494841178423,-194.2254940601,0.0171702826899892,0.0,-0.0058329174240079,0.5,33.82809449650401
-2485.6124096390577,0.0,0.0158346885552823,11.377261952728151,0.0018286380620816,-3.1383780600409326e-10,-0.0018286378964347,-1.6513680693280733e-08,-2485.61240212124,-150.64618724050823,0.0,-0.0002290565339498,34.91720443887789,1.2300447021737828,194.22545816796213,150.64616686326886,-0.0158494828664706,33.828087707827216,34.91720442442479,2509.6149620545702,6.283185306865748,-131.39630317102635,-0.0023818523388836,-4.910626933176179e-10,11038.397455187422,0.0023818529734316,2509.6149583331417,-3.03054286402545e-08,1.3305677283624338e-06,-2.6490973545298593e-09,-2.5049446959425927e-09,-1.558689580137535e-07,0.0158346893382283,-0.0158494844660247,-194.22549113847785,0.0171702826634948,0.0,-0.0058329189841843,0.5,33.82808766551554
-2485.6124153495302,0.0,0.0158346909332194,11.37725966424141,0.0018286380084839,-3.139838941846148e-10,-0.0018286378431864,-1.6518585608134545e-08,-2485.612407839476,-150.64618504796547,0.0,-0.0002285718370565,34.9171974974172,1.2300448610815828,194.2254552557875,150.64616468236997,-0.0158494832155006,33.82808089124287,34.91719748289306,2509.615345797367,6.283185306865603,-131.3943497259994,-0.0023818523465923,-4.900244463931011e-10,11038.511212958812,0.002381852980871,2509.61534206666,-3.0296475635405674e-08,1.3277525139059469e-06,-2.6483423963292714e-09,-2.5062719013767367e-09,-1.5553911120189986e-07,0.0158346917181726,-0.015849484813471,-194.225488223036,0.017170282637008,0.0,-0.0058329205410592,0.5,33.82808084898182
-2485.612421047956,0.0,0.0158346933061241,11.377257380597246,0.0018286379549995,-3.1412967247053347e-10,-0.0018286377900508,-1.6523480152375833e-08,-2485.612413545585,-150.646182860067,0.0,-0.0002280881649688,34.91719057064495,1.2300450196531252,194.2254523497719,150.64616250609265,-0.0158494835637904,33.82807408908293,34.917190556049974,2509.615728728181,6.283185306865456,-131.39239628136784,-0.002381852354284,-4.889883488410522e-10,11038.624970707346,0.002381852988295,2509.61572498819,-3.028755377920258e-08,1.3249432501175315e-06,-2.647589041453388e-09,-2.507596217314996e-09,-1.5520996168682237e-07,0.0158346940930792,-0.0158494851601814,-194.2254853137659,0.0171702826105287,0.0,-0.0058329220946394,0.5,33.82807404687233
-2485.6124267342634,0.0,0.0158346956740064,11.377255101785416,0.0018286379016283,-3.1427514574081035e-10,-0.0018286377370276,-1.6528364347184453e-08,-2485.612419239545,-150.64618067680448,0.0,-0.0002276055154848,34.91718365853016,1.230045177889094,194.2254494499073,150.64616033442536,-0.0158494839113435,33.82806730131678,34.91718364386447,2509.61611084864,6.283185306865311,-131.39044283713102,-0.0023818523619598,-4.879543754756901e-10,11038.738728433076,0.0023818529957032,2509.6161070994453,-3.0278644467811627e-08,1.3221399382650828e-06,-2.646837407945933e-09,-2.508917781156209e-09,-1.5488150811935638e-07,0.0158346964629595,-0.0158494855061572,-194.2254824106629,0.017170282584057,0.0,-0.0058329236449319,0.5,33.828067259156555
-2485.612432408632,0.0,0.0158346980368772,11.377252827795704,0.00182863784837,-3.1442031887441115e-10,-0.0018286376841167,-1.6533238214498898e-08,-2485.612424921525,-150.6461784981683,0.0,-0.0002271238865295,34.91717676104181,1.2300453357901946,194.2254465561855,150.64615816735954,-0.0158494842581584,33.82806052791407,34.917176746305536,2509.616492160589,6.283185306865166,-131.38848939328798,-0.002381852369619,-4.869226183135568e-10,11038.852486136046,0.0023818530030955,2509.616488402145,-3.026978431364455e-08,1.3193425338185928e-06,-2.646087357037745e-09,-2.510236627019302e-09,-1.5455374883689296e-07,0.0158346988278251,-0.0158494858513994,-194.22547951370456,0.0171702825575927,0.0,-0.0058329251919438,0.5,33.82806048580412
-2485.6124380710025,0.0,0.0158347003947482,11.377250558617918,0.0018286377952244,-3.145651821131476e-10,-0.0018286376313176,-1.653810177607526e-08,-2485.612430591464,-150.64617632414874,0.0,-0.0002266432758875,34.917169878148954,1.2300454933571472,194.22544366858725,150.64615600488577,-0.0158494846042414,33.82805376884432,34.91716986334231,2509.6168726656506,6.283185306865021,-131.386535949838,-0.0023818523772621,-4.858930276540687e-10,11038.966243816309,0.0023818530104723,2509.6168688980306,-3.026088526944376e-08,1.3165510629294742e-06,-2.6453388875571794e-09,-2.511552582021241e-09,-1.542266825516177e-07,0.0158347011876845,-0.0158494861959115,-194.22547662288235,0.017170282531136,0.0,-0.0058329267356818,0.5,33.82805372678453
-2485.612443721377,0.0,0.0158347027476274,11.377248294241875,0.0018286377421912,-3.1470974033598543e-10,-0.0018286375786303,-1.6542955054247616e-08,-2485.61243624943,-150.646174154735,0.0,-0.0002261636814277,34.91716300982073,1.2300456505906774,194.22544078710652,150.6461538469942,-0.0158494849495909,33.8280470240773,34.917162994943816,2509.6172523655537,6.283185306864876,-131.38458250678016,-0.0023818523848891,-4.848657124635105e-10,11039.080001473912,0.0023818530178332,2509.617248588764,-3.025202483096678e-08,1.3137654971870271e-06,-2.6445920374692643e-09,-2.5128658927852713e-09,-1.539003077092889e-07,0.0158347035425492,-0.0158494865396933,-194.22547373817548,0.0171702825046867,0.0,-0.005832928276153,0.5,33.828046982067605
-2485.6124493598336,0.0,0.0158347050955292,11.377246034657432,0.0018286376892703,-3.148539984218954e-10,-0.0018286375260544,-1.6547798071194144e-08,-2485.612441895493,-150.6461719899183,0.0,-0.0002256851010478,34.91715615602643,1.2300458074914398,194.22543791172615,150.64615169367542,-0.0158494852942069,33.82804029358281,34.9171561410794,2509.617631262,6.283185306864732,-131.38262906411364,-0.0023818523924996,-4.838405388958221e-10,11039.1937591089,0.0023818530251786,2509.617627476042,-3.0243216010152905e-08,1.310985757557898e-06,-2.6438467678439033e-09,-2.514176478503078e-09,-1.5357462279466114e-07,0.0158347058924319,-0.0158494868827473,-194.22547085958067,0.0171702824782449,0.0,-0.0058329298133643,0.5,33.82804025162303
-2485.612454986401,0.0,0.0158347074384601,11.377243779854451,0.0018286376364613,-3.1499793929410187e-10,-0.0018286374735898,-1.655263084768825e-08,-2485.6124475295787,-150.6461698296888,0.0,-0.0002252075325428,34.9171493167352,1.2300459640601675,194.22543504243984,150.64614954491918,-0.0158494856380957,33.828033577330544,34.91714930171822,2509.618009356699,6.283185306864588,-131.38067562183767,-0.0023818524000942,-4.828174075380414e-10,11039.30751672132,0.0023818530325083,2509.6180055616,-3.02343743272595e-08,1.3082119468895828e-06,-2.643102976249613e-09,-2.5154841304419403e-09,-1.532496265341773e-07,0.0158347082373395,-0.0158494872250749,-194.22546798707705,0.0171702824518105,0.0,-0.0058329313473224,0.5,33.828033535420644
-2485.612460600957,0.0,0.0158347097764325,11.377241529822829,0.001828637583764,-3.1514157515015644e-10,-0.0018286374212362,-1.6557453404518292e-08,-2485.612453151737,-150.64616767403663,0.0,-0.0002247309737073,34.91714249191647,1.2300461202975748,194.22543217921972,150.6461474007151,-0.0158494859812539,33.828026875290554,34.91714247682965,2509.6183866513525,6.2831853068644445,-131.37872217995127,-0.0023818524076725,-4.817964117588184e-10,11039.421274311222,0.0023818530398224,2509.618382847083,-3.0225589293334174e-08,1.305443977371156e-06,-2.6423607569387514e-09,-2.516788926201329e-09,-1.5292531731291145e-07,0.0158347105772857,-0.0158494875666762,-194.2254651206564,0.0171702824253836,0.0,-0.0058329328780344,0.5,33.82802683343039
-2485.612466203761,0.0,0.0158347121094573,11.377239284552468,0.0018286375311783,-3.1528490842950587e-10,-0.0018286373689933,-1.6562265763411983e-08,-2485.6124587621207,-150.6461655229522,0.0,-0.0002242554226078,34.917135681539584,1.230046276204334,194.225429322068,150.64614526105427,-0.0158494863236864,33.82802018743264,34.91713566638309,2509.6187631476155,6.2831853068643015,-131.37676873845388,-0.0023818524152348,-4.807776179894911e-10,11039.53503187866,0.0023818530471212,2509.6187593342725,-3.021684412054224e-08,1.302681883501514e-06,-2.641620214664654e-09,-2.518091066699058e-09,-1.5260169377937077e-07,0.0158347129122789,-0.0158494879075567,-194.22546226031187,0.017170282398964,0.0,-0.0058329344055071,0.5,33.82802014562208
-2485.6124717947537,0.0,0.015834714437544,11.37723704403331,0.0018286374787038,-3.1542793425301167e-10,-0.001828637316861,-1.6567067946598653e-08,-2485.6124643604867,-150.64616337642545,0.0,-0.0002237808769809,34.917128885574016,1.230046431781174,194.22542647096327,150.6461431259281,-0.0158494866653942,33.82801351372686,34.91712887034802,2509.6191388471643,6.283185306864159,-131.3748152973445,-0.0023818524227809,-4.797610409074914e-10,11039.64878942367,0.0023818530544043,2509.619135024719,-3.020807619027689e-08,1.2999256306873745e-06,-2.640881104564794e-09,-2.5193903838450324e-09,-1.5227875431015656e-07,0.0158347152423296,-0.0158494882477132,-194.22545940601265,0.0171702823725519,0.0,-0.0058329359297473,0.5,33.82801347196589
-2485.6124773737783,0.0,0.015834716760704,11.377234808255304,0.0018286374263403,-3.1557066481824044e-10,-0.0018286372648391,-1.6571859975904493e-08,-2485.6124699471397,-150.64616123444722,0.0,-0.0002233073346049,34.91712210398934,1.2300465870287691,194.2254236258924,150.646140995327,-0.0158494870063772,33.82800685414336,34.91712208869395,2509.6195137517966,6.283185306864016,-131.37286185662242,-0.0023818524303112,-4.787465957297227e-10,11039.762546946304,0.0023818530616717,2509.6195099202355,-3.0199291879102774e-08,1.2971751619558113e-06,-2.6401434238640153e-09,-2.520687068121689e-09,-1.519564975295025e-07,0.0158347175674505,-0.0158494885871478,-194.22545655776008,0.0171702823461471,0.0,-0.0058329374507619,0.5,33.828006812431845
