FyFR,FxRR,sideslipFR,RR,FyFL,FR,ay,az,longslipRL,vy,y,gas,pitch,FL,signal,longslipRR,yawrate,yaw,slip,FyRL,longslipFL,slip1,rollrate,steeringangel,brake,FxRL,RL,sideslipFL,signal,vx,ax,longslipFR,sideslipRL,FyRR,roll,pitchrate,sideslipRR,FxFL,FxFR,x
2921.3204583491365,2529.1896557649234,-0.0266443588107758,33.27639744036341,1452.3641050374583,32.327625883802355,4.625274685999749,-0.4023047378310674,0.1346003612559266,0.4265280443500048,-4613.044484217888,1.720890953141664,-0.0035533743882718,29.40922408855041,0.0,0.0151815398349935,0.4705809270746123,0.6105511215376723,0.0403741609907315,583.6927827200084,-0.0375827052394008,0.0403741609907315,-0.059418469903387,1.751733067895316,0.5,2618.1256169169787,34.45351651147936,-0.0286307643145616,1.751733067895316,10.448461875406192,-0.304564826480725,-0.0144332170270967,-0.0299359825182068,3077.105407812788,0.0310222852831683,0.0082478187132035,-0.0303127770211227,-2514.9572152537644,-2521.2045473479943,5649.555856219218
2710.394878359956,2540.9535710993096,-0.0246403924011897,33.279532333940075,1368.4619446250924,32.333505478170245,4.478265756930354,-0.4148063768747766,0.1325616340050154,0.4227223053841703,-4612.980924144341,1.7193587783685431,-0.0034790158635074,29.505592918041188,0.0,0.0154503619842864,0.4686919274528373,0.6152478244275029,0.0400192646714241,601.0904505507931,-0.0346073634789846,0.0400192646714241,-0.0631357620868288,1.701308618385352,0.5,2641.8306986192074,34.38767498471635,-0.0255925890617004,1.701308618385352,10.447706602307225,-0.2428279433965331,-0.0141379063798824,-0.0302101236851541,3099.303359728709,0.0304080069540171,0.0067499528648382,-0.0306662696923111,-2502.1711064553265,-2517.3079809951328,5649.638891172168
2501.7584715877592,2553.7878017661355,-0.0226982373945099,33.28075069304348,1270.8329294494213,32.334478348152295,4.321147739890981,-0.4223165533952746,0.129441119754582,0.4176581398258824,-4612.91701459766,1.7178950782235811,-0.0034203710896843,29.592372482776987,0.0,0.0157229960443462,0.465248194488104,0.6199170855537199,0.0395441770274138,622.3001402599564,-0.0320803130755346,0.0395441770274138,-0.0672770479251249,1.646631783353768,0.5,2664.491740176765,34.2945329429168,-0.0227398299694162,1.646631783353768,10.44749032427909,-0.1896819452957785,-0.0139000268853567,-0.0303893216890539,3113.8906109834247,0.0297542096158358,0.0051222247736485,-0.0309469356207687,-2504.310291705922,-2513.3062122769784,5649.7216495841
2295.844673829385,2567.7086633614103,-0.0207786758465974,33.27952276967637,1166.76814203716,32.33076364634385,4.160801642833559,-0.426838425982829,0.1252788951626206,0.4114290581768174,-4612.852766464978,1.7164953358240596,-0.0033786365007348,29.67940934144318,0.0,0.0159868116413544,0.4602473350326038,0.6245433500766435,0.0389578627639787,648.350777834018,-0.029682764466645,0.0389578627639787,-0.0717881260512089,1.587839226412984,0.5,2688.433743388587,34.175719683876274,-0.0200030879153431,1.587839226412984,10.447777873809809,-0.1331721169196488,-0.0137113313149448,-0.0304646719301015,3120.020139190437,0.0290568971105262,0.0033807098068609,-0.0311429696737343,-2502.5954164064224,-2509.684720108356,5649.804143369209
2090.6857058592523,2582.991300457953,-0.0188504150460901,33.275937649963474,1056.5347518186234,32.32294983673611,3.995962593162732,-0.428406444842087,0.1200103082536207,0.4041595682471577,-4612.7881907518085,1.715052660773974,-0.0033549053404724,29.75949873757534,0.0,0.0162431909351355,0.4536809881077882,0.6291110057331257,0.0382720819963474,680.7845862033504,-0.0276578411659197,0.0382720819963474,-0.0765847609957174,1.5250778983369877,0.5,2714.8468653054297,34.02937931688382,-0.0173176098687266,1.5250778983369877,10.44859372596368,-0.074048102469071,-0.0135583219101786,-0.030417968064592,3116.9890612323966,0.0283128405845786,0.0015336127230107,-0.0312368237214883,-2500.107295346997,-2505.972997763847,5649.886384983232
1885.2852199112083,2599.832649462379,-0.0169207769997962,33.26983749881737,940.1036832746923,32.31077516030744,3.826604059239744,-0.4272450512228709,0.1135510860756132,0.3959627528165324,-4612.723298530587,1.7135539930226342,-0.0033501789892694,29.83377439787624,0.0,0.0164876951747134,0.4455333085094429,0.6336043152106976,0.0374976007038177,721.4446926093553,-0.0259717800799197,0.0374976007038177,-0.0815944071800932,1.4585046697602937,0.5,2743.736744825608,33.85282062407576,-0.0146892843328807,1.4585046697602937,10.449946774526746,-0.0133634687789797,-0.0134507336201596,-0.0302309670868383,3103.801887423995,0.0275195819441894,-0.0004089558755553,-0.0312114355189988,-2498.414410067957,-2502.2328395636305,5649.968387474568
1680.157287928566,2618.284642913058,-0.0149874448568678,33.26098204819491,818.232782581402,32.29454085562856,3.652777014162496,-0.4235556825610877,0.1058509100152162,0.3869599681498397,-4612.658101026344,1.7120013758296866,-0.003365350613934,29.90318551134008,0.0,0.0167147802556577,0.4357904201853502,0.638007381144542,0.0366460174950201,771.3834245982345,-0.024596951354923,0.0366460174950201,-0.0867332716634898,1.3882859390837454,0.5,2774.271605147036,33.64435562018328,-0.0121182389522751,1.3882859390837454,10.4518410747436,0.0480162931406729,-0.0133809846091915,-0.0298844497417029,3079.227552099117,0.0266754471104801,-0.0024354094099653,-0.0310487408110862,-2497.300800134108,-2498.749655689367,5650.050164414415
1475.7460898410493,2638.241641477314,-0.0130488529838014,33.24912631471302,691.5752166872506,32.27439977504232,3.4746343748575,-0.4179222320642995,0.0969059084437907,0.3772752446185558,-4612.59260960872,1.7104102221402917,-0.0034011802075721,29.969100014877306,0.0,0.0169192488130782,0.4244476610676221,0.6423042217567237,0.0357292249067121,831.0509039803143,-0.0234911096807686,0.0357292249067121,-0.0919186496356606,1.314597216564913,0.5,2807.5886261452783,33.40368197382104,-0.0096037568802268,1.314597216564913,10.454273087149126,0.1105869901224038,-0.0133460397745462,-0.0293610518165442,3042.005414905144,0.0257795990242132,-0.0045313778418105,-0.0307317230319848,-2497.000607175377,-2495.179172571577,5650.131729817183
1272.555043986043,2660.0736906801585,-0.0110994490590163,33.234239901501674,560.7447261240089,32.2504752963605,3.290566822240133,-0.4103313383627003,0.0866163251451133,0.3670287634842166,-4612.526835790266,1.7087704242472197,-0.0034582899086356,30.03321258014912,0.0,0.0171005867158268,0.4115153417061417,0.6464788714868207,0.0347587128374793,898.2160575506064,-0.02260160286392,0.0347587128374793,-0.0970819745396854,1.2376226856334904,0.5,2843.938660939054,33.12758026134327,-0.007142581144607,1.2376226856334904,10.457248170959105,0.174225537359683,-0.0133456337459473,-0.0286470705910006,2990.553332707,0.0248319778791245,-0.0066832713669268,-0.0302460232285781,-2497.815380031797,-2491.560889076417,5650.213098151352
1070.3457093352288,2688.889739385181,-0.0091446132526478,33.218809129143025,426.0240936394524,32.22280233890028,3.104639647779127,-0.402974762700398,0.0739981370279789,0.3563279546077285,-4612.460791110456,1.7069123353710562,-0.0035372490495605,30.09770937953954,0.0,0.0173274559490333,0.3969643287041829,0.6505153740653336,0.0337444786102941,976.4442708928732,-0.0218720138081938,0.0337444786102941,-0.1021731903233759,1.157554742529597,0.5,2922.653590382166,32.78617237613512,-0.0047418667897236,1.157554742529597,10.460871939155393,0.2663111161187557,-0.0133898652723182,-0.0277271741895719,2923.422540279247,0.0238330639688354,-0.0089024763580949,-0.0295759816394189,-2499.8694128407706,-2488.350748634747,5650.294284688161
870.4165658981543,2724.4032925010038,-0.0071800257418839,33.19989726654985,288.1098318100516,32.1924133143457,2.915861379470291,-0.391207372823409,0.0579168148309314,0.3453310098961498,-4612.394486010388,1.7046116699614478,-0.0036389412491786,30.16465054999456,0.0,0.0174986935002941,0.380762020420122,0.6543972219006843,0.0327011978581989,1077.6515066445902,-0.0212613839502189,0.0327011978581989,-0.1070674967370861,1.0745935154121442,0.5,2976.239236472506,32.34498943342154,-0.0024014588404655,1.0745935154121442,10.465326923634615,0.3437754165303404,-0.0134654802271592,-0.0265720879293534,2838.687069284,0.0227841769637549,-0.0112155656287878,-0.0286943121677809,-2502.303246010964,-2485.3711189174032,5650.3753067275975
672.1244692079239,2747.505500607159,-0.0051779440392064,33.17194571845832,146.25850232458194,32.15851963739691,2.7091824296198515,-0.3738200720613482,0.0421075685152167,0.3342133723112698,-4612.327931439501,1.7027883389846303,-0.0037638992517168,30.23407968648728,0.0,0.0174742169933402,0.3630710622172399,0.6581086340239033,0.0316468632355856,1186.1183883546128,-0.0207202072352662,0.0316468632355856,-0.1116596310899771,0.9889463641436448,0.5,2935.681603987503,31.91601218295285,-8.165329399551572e-05,0.9889463641436448,10.47020819118532,0.3533580136318928,-0.0135713998531872,-0.0251827214414554,2736.1464025327614,0.0216880310680301,-0.0135305743470114,-0.027596702476146,-2504.021677290292,-2481.4419849052583,5650.456180616772
474.0132177878921,2732.843482530008,-0.0031206842672494,33.12727459318342,-1.414148329369482,32.11946316328663,2.4691598880406618,-0.3624799712701071,0.0337258417891223,0.3229186371922758,-4612.261143155251,1.7027624668312915,-0.0039110867111864,30.30272088151504,0.0,0.0170690382060383,0.3443478339603192,0.6616370296588163,0.0305784623431696,1250.710234899987,-0.020227049752767,0.0305784623431696,-0.1163103371783857,0.9008273619981968,0.5,2769.244472530704,31.713844146777067,0.0022600924423064,0.9008273619981968,10.474567798013084,0.2624608590923765,-0.0136961307742547,-0.02365039653562,2618.966797928915,0.0205461913983173,-0.0156449219891903,-0.0263601038496129,-2503.7665594653176,-2475.9682947644087,5650.536917813071
277.6218125488283,2718.276746114974,-0.0010604813284053,33.08728417671815,-155.40364272567592,32.07329378605908,2.195622736875284,-0.3512228433561403,0.0321217343825119,0.3111160261273226,-4612.194144173111,1.703903722901893,-0.0040777871076988,30.36781059521868,0.0,0.0169313428293266,0.3248008595457398,0.6649737119632038,0.029464575614802,1255.9777487071035,-0.0198233006720818,0.029464575614802,-0.1216296568860885,0.8104567605894744,0.5,2731.259832480414,31.718421561151747,0.0045759426834356,0.8104567605894744,10.478156140156171,0.2496539222263758,-0.0138868640493531,-0.0220893600735643,2491.6247825238247,0.0193545661888382,-0.0174754567917884,-0.0250802188036169,-2504.1191289797125,-2471.943443426483,5650.617526004617
87.42092088512132,2717.7707061911424,0.0009554426695468,33.047053117109506,-312.49251413334457,32.02345712105948,1.8981585054830936,-0.3317471440671217,0.0298147094736657,0.2985546972419595,-4612.126957477458,1.7040992767225764,-0.0042617253548972,30.433153593164462,0.0,0.01682619062648,0.3044273830111439,0.6681102877859826,0.0282785729687934,1231.4265197176107,-0.0194695766369854,0.0282785729687934,-0.1278937195643002,0.718060439356999,0.5,2745.7224457494035,31.703692449843,0.0067883924918378,0.718060439356999,10.48178226574503,0.2728979714443583,-0.0141137453302421,-0.0205424331459622,2358.0429435027363,0.0181045957550913,-0.0191175701750011,-0.0237933138012809,-2506.012150093729,-2468.594743860975,5650.69801969209
-94.60224079162305,2712.97423705261,0.0029470295941796,33.005872429383075,-470.9669903390277,31.96995722258639,1.600429609685447,-0.3110511718718736,0.0272386799484171,0.2852097739240831,-4612.059605246581,1.7039885976239115,-0.004460948345201,30.4989747082468,0.0,0.0167215037884289,0.2833979035105086,0.6710393750998693,0.027017842923742,1196.309879258203,-0.0191464525570068,0.027017842923742,-0.1350090904355038,0.6238693409848862,0.5,2726.490354972291,31.681932659059846,0.0089221622804661,0.6238693409848862,10.485410793797744,0.2703057531740873,-0.0143889299394665,-0.0190293139622503,2222.8156999306057,0.0167871387019567,-0.0205447164716591,-0.0225197192521311,-2507.5738909005813,-2464.65276693265,5650.778417805004
-268.72719572513506,2708.76669489332,0.0049359191973445,32.96557041347626,-631.5237642150105,31.91256324535581,1.303191487124523,-0.2901005261460072,0.0253367441592985,0.2711279455157286,-4611.992110983001,1.7040094635751786,-0.0046731064726421,30.564482296310462,0.0,0.0166809702711804,0.2618138201003002,0.6737550859214435,0.0256869164168461,1154.2819126987083,-0.0188592597007914,0.0256869164168461,-0.1427541992099207,0.5281188941649666,0.5,2714.892899509661,31.681184073728705,0.0110006445392601,0.5281188941649666,10.488904520312222,0.2701867855394516,-0.0147185992930538,-0.0175474533783729,2087.065157157253,0.0153948721924505,-0.0217288809957167,-0.0212594468397135,-2508.705100476347,-2461.225906317928,5650.858738350663
-435.2097768452485,2706.0591817740456,0.0069264846901105,32.925395672104166,-794.5188403955548,31.85145831760413,1.004619145507463,-0.2671807763030663,0.0235882167793123,0.2563568477094624,-4611.924498276752,1.704014630308104,-0.004895781841448,30.629958313897507,0.0,0.0166788170646566,0.2397189102891611,0.6762520994812972,0.024290001108274,1106.7383265871229,-0.018601745542564,0.024290001108274,-0.1508886100372482,0.4310484251487453,0.5,2705.848035218793,31.685494069088666,0.0130233963742673,0.4310484251487453,10.49230396619432,0.2692674761293125,-0.015108297685922,-0.0160840243328555,1951.2223455572864,0.0139228104489118,-0.022671220986641,-0.0200020307175191,-2510.41717642354,-2457.763088599668,5650.938999478874
-594.2488359642272,2703.10322509795,0.008925542731732,32.88526839949708,-960.156016168146,31.78688017159604,0.7044155763524114,-0.2431706305365898,0.0221049436203021,0.2409440212290139,-4611.856790679586,1.7040677341181734,-0.0051265079452236,30.694256229882377,0.0,0.0167162049433476,0.2171704576114899,0.6785256209226695,0.0228314838503342,1053.7599601870324,-0.0184049304863818,0.0228314838503342,-0.1591716020924075,0.3329005595554439,0.5,2694.76308269034,31.69836051791141,0.0149967386733562,0.3329005595554439,10.495579962949437,0.2646538602228594,-0.0155557706706208,-0.0146301415656575,1815.3358351053607,0.0123684016760885,-0.023363094378809,-0.0187388563396744,-2512.00296682265,-2453.817429789784,5651.019219541359
-745.5129204723448,2700.910882452327,0.0109367925597774,32.845083763416056,-1128.707654055912,31.71849186862081,0.4038716404098338,-0.214924787881962,0.0208692394923665,0.2249260584224095,-4611.7890119359,1.7041831538375216,-0.0053628252023581,30.758433208771194,0.0,0.0167912839097174,0.1942240985014635,0.6805714303958245,0.0213146950297797,994.658990900978,-0.0182305356714535,0.0213146950297797,-0.1674195042824797,0.2339206159344025,0.5,2686.3418490786808,31.71937307610805,0.0169129238719717,0.2339206159344025,10.498710578923532,0.2588971396482252,-0.0160757542799239,-0.0131817054262675,1679.4129010646698,0.0107312149173676,-0.0238164476624778,-0.0174651624830556,-2513.4998031892706,-2450.327261491581,5651.099416809323
-889.2248975869436,2699.650660689631,0.0129594681205043,32.80491642237842,-1299.4631812159814,31.646750590214296,0.1013123404287926,-0.1858706726318406,0.0197854151153991,0.2083329326269741,-4611.721185902456,1.7043434365800902,-0.0056023781837199,30.82184180956599,0.0,0.0169079151870964,0.1709349710642548,0.6823858362243987,0.0197423617718948,929.1402771259036,-0.0180956597748035,0.0197423617718948,-0.1754335995694744,0.1343559925969132,0.5,2678.061891235564,31.7457093996372,0.0187735915972199,0.1343559925969132,10.501687015233292,0.2510834919440561,-0.0166618860324352,-0.0117345093843933,1543.1621984578571,0.0090126677534478,-0.0240329622677446,-0.016176203107959,-2514.948149807232,-2446.686902664464,5651.179609617553
-1024.7362585478686,2698.22596383506,0.0149876623386152,32.765177327183785,-1471.9087973876144,31.571146402931586,-0.2023252070808237,-0.1603595310772473,0.0188409613190153,0.1911892305397211,-4611.653336569951,1.704553942462388,-0.0058426701432211,30.883973305467727,0.0,0.0170800022916169,0.1473664132841673,0.6839657611359874,0.018116770225251,856.779635228243,-0.0180124995688378,0.018116770225251,-0.1830761653978985,0.0344555492494063,0.5,2671.240659560078,31.776944204602465,0.0205873554765874,0.0344555492494063,10.504494275540774,0.2417235115935296,-0.0173360128919124,-0.0102887506183581,1406.8968741436397,0.0072159456810248,-0.0239837639224543,-0.0148710997514429,-2516.2310238896857,-2442.620171940495,5651.259816333599
-1151.1452290701525,2697.1344819248184,0.0170232169239527,32.72520095912058,-1645.5756049318395,31.490878196153066,-0.5048816482958052,-0.134303945167022,0.0179726424036273,0.1735243683157762,-4611.585487991645,1.7047957377802947,-0.0060809322877229,30.94482994444288,0.0,0.017286528362013,0.1235892685290705,0.6853087938841621,0.0164406596985884,777.44285136774,-0.0179738450053943,0.0164406596985884,-0.1901934184821146,-0.0655310150272343,0.5,2664.893675302444,31.81104419651112,0.0223522709964708,-0.0655310150272343,10.50712955589573,0.2302245468053992,-0.0181294899269907,-0.0088450912099626,1271.255414365708,0.00534552763429,-0.0236555564811962,-0.0135498872092199,-2517.661083841888,-2438.703007639331,5651.34005531915
-1268.333502486919,2696.8822813682023,0.0190732469053935,32.68555148075958,-1819.219412997834,31.40567308136162,-0.8062177582979195,-0.1076647514811839,0.0172032513229166,0.1553679271136682,-4611.517664252128,1.7050914606410372,-0.0063143899619588,31.004650937566574,0.0,0.0175453456587951,0.0996809228631058,0.6864132654012213,0.0147168345286985,690.7107450836214,-0.017961648322023,0.0147168345286985,-0.1966009064687766,-0.1653537858940865,0.5,2658.823822556833,31.848642948071976,0.0240660117158237,-0.1653537858940865,10.509573178017538,0.2175796888120306,-0.0190569040732792,-0.0074029518868988,1136.838792061208,0.0034076948207584,-0.0230514532272458,-0.0122113303264902,-2519.038050270272,-2433.796157005865,5651.420344800722
-1376.3074541242006,2695.9548274192634,0.021137565304037,32.64641517716563,-1993.5068669530244,31.31351920806167,-1.106739507273363,-0.0803728012659597,0.0164911543447104,0.1367449364373336,-4611.449889402123,1.7054221028786487,-0.0065403181897808,31.063512289895456,0.0,0.0178604360514259,0.0757182076440609,0.6872782924794992,0.01294769873135,596.6534436237266,-0.0179672986506526,0.01294769873135,-0.2021403903426542,-0.2647632584109038,0.5,2652.937070814577,31.888372803166128,0.025727673920508,-0.2647632584109038,10.511821403799424,0.202450410481642,-0.0201887514744887,-0.0059636113663141,1003.6458644252244,0.0014104468987676,-0.0221775394241989,-0.010855975848376,-2520.854950363448,-2428.064941430386,5651.500702834048
-1474.5227233930989,2695.9037606238503,0.0232198594823582,32.607681801796346,-2167.9245141034708,31.214315575569756,-1.4046756417016537,-0.0525914597481654,0.0158647135294857,0.1176730705659942,-4611.382187490837,1.7058027828921791,-0.0067560532335953,31.121592744874977,0.0,0.0182270661156858,0.0517787057098462,0.6879037597253745,0.0111350296619029,494.9425400407032,-0.0179784640326308,0.0111350296619029,-0.206681993635033,-0.3635109606677331,0.5,2647.550740508851,31.93099672979904,0.0273390490867385,-0.3635109606677331,10.513858177244073,0.1854610159875159,-0.0215345098192248,-0.0045307789696486,872.5771386159472,-0.0006368078590705,-0.0210404713940334,-0.0094865874343153,-2522.516694809318,-2423.2543773362345,5651.5811472565
-1563.3050918657375,2695.428138574129,0.0253196314920703,32.56942737800135,-2342.242562355141,31.10863792044469,-1.6998084827367856,-0.0244097936295835,0.0152881410552808,0.0981717126197887,-4611.314582512752,1.7062234459945709,-0.0069590131057294,31.17835595108291,0.0,0.0186455240421298,0.0279318672690967,0.688290283673977,0.0092808176421651,386.05398997023246,-0.0180067315655461,0.0092808176421651,-0.2101147815109178,-0.4613500748356307,0.5,2641.943669968179,31.97530033010284,0.028903828942128,-0.4613500748356307,10.515676667179653,0.1662424097336889,-0.0230827571429895,-0.0031078740108924,744.5311856234913,-0.0027234627399502,-0.0196495045224035,-0.0081056016681201,-2524.148944303577,-2418.051734269502,5651.6616956268745
-1642.0697808819666,2695.2461944326988,0.0274288044731659,32.53234005108065,-2516.345410677471,30.995601329168117,-1.991070313764426,0.0039333341166536,0.014777935338369,0.0782594142893153,-4611.247098355912,1.7066895468064198,-0.0071467203457114,31.23395624639622,0.0,0.0191354947812119,0.0042459237776241,0.6884391668761507,0.0073870309311098,270.326523734435,-0.0180413232112346,0.0073870309311098,-0.2123520692297162,-0.5580360540830248,0.5,2636.7129725780387,32.02167815233305,0.0304155338949972,-0.5580360540830248,10.517265235360249,0.1457317798299161,-0.0248673057246233,-0.001699359853175,620.0876306276557,-0.0048379361443218,-0.0180166614241753,-0.0067165895285301,-2525.942004930099,-2412.4910281497027,5651.742365154196
-1710.6707968900937,2695.029683770102,0.0295481637792304,32.49598026283119,-2688.6744043907315,30.87546254310179,-2.2761847679222966,0.0324373430592283,0.0143162994959263,0.0579653607987827,-4611.179758695387,1.7071882990500526,-0.007316843403368,31.288073860306262,0.0,0.0196802410352359,-0.0192104606651702,0.6883524001558566,0.0054566865250005,148.35579685038152,-0.0180867066118749,0.0054566865250005,-0.2133156245230313,-0.653327233814877,0.5,2631.9838340909164,32.0694676923042,0.0318799656756496,-0.653327233814877,10.518621125935567,0.1237323338975012,-0.0268867847775052,-0.0003092273865323,500.0997015878456,-0.0069678350011821,-0.0161579676533063,-0.005322729793194,-2527.4213570976003,-2407.4504137809927,5651.823172630479
-1769.2793836141182,2694.1947213424764,0.0316728861789768,32.46112939642125,-2859.564329941583,30.748494662638592,-2.5546036072931018,0.0608196772530911,0.0139135117560315,0.0373226669164417,-4611.112586869079,1.7077250980074077,-0.0074672174688078,31.340403956640102,0.0,0.0203017817124773,-0.042374027795521,0.6880326311067059,0.0034932231046043,20.873086961233756,-0.0181466267010325,0.0034932231046043,-0.2129493132870949,-0.7469854357082227,0.5,2627.09950713411,32.11886681117243,0.0332953255100234,-0.7469854357082227,10.51973562955026,0.0997868603976107,-0.0291383499941416,0.0010587610583611,385.0901973798602,-0.0091000885161436,-0.0140908106034724,-0.0039270695367342,-2529.0876754849155,-2402.3328192618,5651.904134308986
-1816.9370297425144,2694.029284432796,0.0337952272668624,32.42758279051851,-3027.5876534243453,30.614270616206245,-2.824424400313084,0.0891665981009228,0.0135506341159684,0.0163682470236254,-4611.045605832155,1.7082895738074293,-0.0075958787690479,31.391176630310014,0.0,0.020990214194716,-0.0651833332561842,0.6874831189808964,0.0015004668558649,-111.22456003354026,-0.0182091911553712,0.0015004668558649,-0.2112165066228855,-0.8387765630348991,0.5,2622.295604865217,32.16916177047413,0.0346582196953292,-0.8387765630348991,10.520607460395215,0.0749045408642918,-0.0316417473371479,0.0024007383708922,275.59775569728976,-0.0112211946116461,-0.0118382551275647,-0.0025330122237591,-2530.5910195734696,-2397.06828156955,5651.985265825324
-1853.3975121513545,2692.3410330575484,0.0359151556627632,32.395517472698906,-3192.1262174709677,30.47290374882647,-3.0836630768759568,0.1171858065505708,0.013238129907584,-0.0048440734301306,-4610.978837984303,1.7088888716438049,-0.0077011134899516,31.43982462682903,0.0,0.0217478015453584,-0.0875754331921482,0.6867077635296239,-0.0005161310850108,-246.9245394949688,-0.0182864030271492,6.282669176094576,-0.2080858464472595,-0.9284711857803768,0.5,2617.734302514085,32.22053953708762,0.0359774432149334,-0.9284711857803768,10.52122903994763,0.0481243324219254,-0.0343989861150464,0.0037139801640984,172.06282134757137,-0.0133172999607579,-0.0094256616062486,-0.0011429927824132,-2531.8697399358125,-2392.078996770489,5652.066582087685
-1878.5684511447996,2691.4317925141963,0.03802339192079,32.36633309094756,-3353.730947911435,30.32390190009845,-3.332394214868374,0.14458173389892,0.0129587493206929,-0.026260162574557,-4610.912305087262,1.70951421560374,-0.0077814704671387,31.48654842038644,0.0,0.0226146992702266,-0.1094943849143311,0.6857110395969119,-0.0025510830708138,-385.3290730760369,-0.0183679966110765,6.2806342241087725,-0.2035553093637532,-1.015845114099751,0.5,2612.958628835177,32.272326141259775,0.0372463787548599,-1.015845114099751,10.521599952138876,0.0214788914599164,-0.037431500738976,0.0049958272291964,74.71629679478939,-0.0153743888801262,-0.0068811291172688,0.000240377111627,-2533.3598663950247,-2386.3167780774934,5652.148097137859
-1891.927865340766,2689.7713472492755,0.0401096412216595,32.33949862646025,-3510.222349098609,30.16443354129133,-3.568195602418179,0.1719235507835977,0.0127222066000178,-0.0478184999800991,-4610.846028110575,1.710134769159924,-0.0078358075883031,31.531273385494934,0.0,0.0235673574276791,-0.1308809116771478,0.6844980046984259,-0.0045982070299693,-525.1932870051852,-0.0184535155089454,6.2785871001496165,-0.1976392447575661,-1.1006799586759786,0.5,2608.6908723871197,32.32472896050187,0.0384670593063262,-1.1006799586759786,10.52173564630858,-0.0041029574793797,-0.0408369595796666,0.0062431969877623,-16.180262408434523,-0.0173785357409124,-0.0042365545606825,0.0016138290423118,-2534.578270113066,-2378.463194697517,5652.229824216314
-1892.7790144268008,2687.281015685697,0.042165618260916,32.315868950187664,-3661.610393672949,29.989964258493515,-3.789155455294664,0.1985374389112826,0.0125157096722968,-0.0694425898131677,-4610.780027003828,1.7107256746632804,-0.0078632745638582,31.573643891970526,0.0,0.0246198003860036,-0.1516728730358424,0.6830743266416349,-0.0066498955146783,-665.6065958493881,-0.0185512332432053,6.276535411664908,-0.190375241920059,-1.182763676578367,0.5,2604.2669305141403,32.37724299985219,0.0396444103321096,-1.182763676578367,10.521658348386936,-0.0293833933028151,-0.0447680229136257,0.0074529472068436,-100.61089040763662,-0.0193160742823108,-0.0015195471992151,0.0029751591290882,-2535.7979137701864,-2369.5001535547785,5652.311775706355
-1882.130167942148,2684.474563335224,0.0442008981012774,32.29672416712827,-3808.577398825866,29.802175984557444,-3.9953258840177903,0.2262663630797527,0.0123483553757105,-0.0910575838297363,-4610.714320670563,1.7113194584125275,-0.0078634008663755,31.613949771796985,0.0,0.0258143694910863,-0.1718252912815133,0.6814462226268326,-0.0086987147707111,-805.1624353084658,-0.0186494406412055,6.274486592408875,-0.1818387380093544,-1.2618911012608176,0.5,2599.998613442845,32.43000043501654,0.0407755593732331,-1.2618911012608176,10.521365420471446,-0.0566472781979798,-0.0491750189474979,0.008622948242628,-178.51084581273724,-0.0211738642915648,0.0012175820418757,0.0043191811982261,-2536.9287379467537,-2364.284300458656,5652.393962979406
-1865.086179553636,2680.9288269458903,0.0462217817546064,32.28228205656066,-3948.8187899647537,29.612284713978767,-4.187153481368338,0.2529830874961264,0.0121997425481208,-0.1125925163502278,-4610.648927109764,1.7119630127131706,-0.0078363034081528,31.652064735334164,0.0,0.0271589961278376,-0.1913229991276142,0.679620191583243,-0.0107376449688626,-942.845135678732,-0.0187503886601129,6.272447662210723,-0.1721434760223912,-1.3378644553702967,0.5,2595.715593286215,32.48216461870393,0.0418618733672388,-1.3378644553702967,10.520834063977624,-0.08858069831299,-0.0537011863517043,0.0097530057245515,-249.9743412106305,-0.0229398420251553,0.0039241731351573,0.0056431971942103,-2537.827988688512,-2366.177792240464,5652.476396204655
-1846.3813293080352,2676.404165399818,0.0481919869687046,32.27375044330286,-4081.918714874706,29.43171237237928,-4.36797615082905,0.2765781673770528,0.0120813639260968,-0.1339939979102551,-4610.5838635883565,1.7126909918217,-0.007782430453641,31.68775844059992,0.0,0.0286927516847607,-0.2101711526704517,0.6776027671134537,-0.0127614768078221,-1078.050718480535,-0.0188598584623121,6.270423830371764,-0.1614171251955199,-1.4104938450876072,0.5,2591.447336925543,32.53391626806989,0.0428932556863019,-1.4104938450876072,10.520033117119748,-0.1227036877990534,-0.0579824230515321,0.0108439435754264,-315.14339697571893,-0.0246030636845589,0.0065735492905493,0.0069466662271811,-2538.8506605721414,-2371.118308192856,5652.559084275527
-1827.9480260626335,2670.886343521368,0.0500411404051342,32.27263341476363,-4207.433973909659,29.25895071463047,-4.540362067734641,0.2920919147196675,0.0119887256512243,-0.1552266664239311,-4610.519146703086,1.7134567770117335,-0.0077025300454417,31.72189101466575,0.0,0.0304594319382056,-0.2283821664313108,0.6754003703668314,-0.0147667839084916,-1209.687003644303,-0.0189557026976862,6.268418523271095,-0.1498367674819324,-1.479597734763276,0.5,2587.0570966113128,32.585004996909674,0.0438347942346865,-1.479597734763276,10.518967338369684,-0.1530773678337001,-0.0620688942614633,0.0118942568510987,-374.12055152042143,-0.0261541632517944,0.0091315910845738,0.0082260407823037,-2540.1503221616567,-2370.523123402399,5652.64203508244
